"Notes"	"County"	"County Code"	"Ten-Year Age Groups"	"Ten-Year Age Groups Code"	"Month"	"Month Code"	Deaths	Population	Crude Rate
	"Champaign County, IL"	"17019"	"75-84 years"	"75-84"	"Dec., 2012"	"2012/12"	34	Not Applicable	Not Applicable
	"Champaign County, IL"	"17019"	"75-84 years"	"75-84"	"Jan., 2013"	"2013/01"	31	Not Applicable	Not Applicable
	"Champaign County, IL"	"17019"	"75-84 years"	"75-84"	"Feb., 2013"	"2013/02"	16	Not Applicable	Not Applicable
	"Champaign County, IL"	"17019"	"75-84 years"	"75-84"	"Mar., 2013"	"2013/03"	20	Not Applicable	Not Applicable
	"Champaign County, IL"	"17019"	"75-84 years"	"75-84"	"Apr., 2013"	"2013/04"	16	Not Applicable	Not Applicable
	"Champaign County, IL"	"17019"	"75-84 years"	"75-84"	"May, 2013"	"2013/05"	24	Not Applicable	Not Applicable
	"Champaign County, IL"	"17019"	"75-84 years"	"75-84"	"Jun., 2013"	"2013/06"	26	Not Applicable	Not Applicable
	"Champaign County, IL"	"17019"	"75-84 years"	"75-84"	"Jul., 2013"	"2013/07"	26	Not Applicable	Not Applicable
	"Champaign County, IL"	"17019"	"75-84 years"	"75-84"	"Aug., 2013"	"2013/08"	14	Not Applicable	Not Applicable
	"Champaign County, IL"	"17019"	"75-84 years"	"75-84"	"Sep., 2013"	"2013/09"	17	Not Applicable	Not Applicable
	"Champaign County, IL"	"17019"	"75-84 years"	"75-84"	"Oct., 2013"	"2013/10"	18	Not Applicable	Not Applicable
	"Champaign County, IL"	"17019"	"75-84 years"	"75-84"	"Nov., 2013"	"2013/11"	30	Not Applicable	Not Applicable
	"Champaign County, IL"	"17019"	"75-84 years"	"75-84"	"Dec., 2013"	"2013/12"	25	Not Applicable	Not Applicable
	"Champaign County, IL"	"17019"	"85+ years"	"85+"	"Jan., 2012"	"2012/01"	32	Not Applicable	Not Applicable
	"Champaign County, IL"	"17019"	"85+ years"	"85+"	"Feb., 2012"	"2012/02"	27	Not Applicable	Not Applicable
	"Champaign County, IL"	"17019"	"85+ years"	"85+"	"Mar., 2012"	"2012/03"	44	Not Applicable	Not Applicable
